whrswk,hhi,whi,hhi2,education,experience,kidslt6,kids618,husby,race_black,race_other,race_white,race_nan,reg_northcentral,reg_other,reg_south,reg_west,hisp_no,hisp_yes
-1.372319745743416,-1,-1,-1,-0.40108729397510395,-1.5472629390236408,1.0736567279376614,-0.7457862938384351,-0.4761036467453501,0,0,1,0,0,0,0,1,1,0
0.4985928654069763,1,-1,1,-0.40108729397510395,-0.5093422697622209,-0.5487258361051446,2.431277438196551,0.32988883830777715,0,0,1,0,0,1,0,0,1,0
-1.372319745743416,-1,-1,-1,-1.1575703078851456,-0.8120691316301349,1.0736567279376614,0.3132349501732271,-1.1504332723911372,0,0,1,0,0,1,0,0,0,1
-0.08940824095457556,1,-1,1,1.1118787338449796,-1.1147959934980491,-0.5487258361051446,-0.7457862938384351,-0.644686053156797,0,0,1,0,0,0,0,1,1,0
-0.5705000552503907,1,-1,1,-0.40108729397510395,1.9124726251810926,-0.5487258361051446,-0.7457862938384351,-1.1415826960545363,0,0,1,0,0,1,0,0,1,0
0.9262300336699231,-1,1,-1,0.3553957199349378,1.5664990687606193,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,0,1,0,1,0,0,1,0
0.765866095571318,-1,1,-1,1.1118787338449796,1.3070189014452642,-0.5487258361051446,0.3132349501732271,0.1560803772975754,0,0,0,1,0,0,0,1,1,0
1.3004125559000015,1,-1,1,1.8683617477550212,0.3555916212889625,9.006032386753605e-17,-1.1757497686689236e-16,-1.066142069185414,0,0,1,0,0,0,1,0,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,0.09611145397360751,9.006032386753605e-17,-1.1757497686689236e-16,-1.1504332723911372,0,0,1,0,0,0,1,0,1,0
0.765866095571318,-1,1,-1,1.8683617477550212,0.5285783994991992,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,1,0,0,1,0
1.1400486178013964,-1,1,-1,-0.40108729397510395,-0.8553158261826942,-0.5487258361051446,0.3132349501732271,-0.3918124435396267,0,0,1,0,0,0,1,0,1,0
0.765866095571318,1,-1,1,-0.40108729397510395,-0.3363554915519842,-0.5487258361051446,4.549319926219876,0.3246627837090222,0,0,1,0,0,1,0,0,1,0
0.765866095571318,-1,1,-1,-0.40108729397510395,0.7015651777094358,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,1,-1,1,0.3553957199349378,-1.8067431063389958,2.6960392919804677,-0.7457862938384351,-0.6362569328362245,0,0,0,1,1,0,0,0,1,0
1.3004125559000015,-1,1,-1,1.1118787338449796,-0.5958356588673391,1.0736567279376614,0.3132349501732271,-1.1504332723911372,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,-0.1633687133417475,1.0736567279376614,1.3722561941848894,0.45447123664583616,0,0,1,0,1,0,0,0,1,0
0.33822892730837123,-1,1,-1,-0.40108729397510395,0.4420850103940808,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,1,0,1,0
-0.08940824095457556,-1,1,-1,0.3553957199349378,-1.6337563281287593,9.006032386753605e-17,-1.1757497686689236e-16,-1.1504332723911372,0,0,0,1,0,0,1,0,1,0
0.765866095571318,1,-1,1,1.8683617477550212,-0.6823290479724575,-0.5487258361051446,0.3132349501732271,0.2403715805032988,0,0,1,0,0,1,0,0,0,1
0.765866095571318,-1,1,1,1.8683617477550212,-1.287782771708286,9.006032386753605e-17,-1.1757497686689236e-16,-0.8259121400491022,0,0,0,1,0,0,1,0,1,0
0.765866095571318,-1,1,-1,-0.40108729397510395,-0.6823290479724575,-0.5487258361051446,1.3722561941848894,-0.3075212403339033,0,0,1,0,0,1,0,0,1,0
0.765866095571318,1,-1,1,-1.1575703078851456,-1.4175228553659633,2.6960392919804677,-0.7457862938384351,0.5353907917233307,0,0,1,0,0,0,1,0,1,0
-0.08940824095457556,1,-1,1,0.3553957199349378,-1.8067431063389958,2.6960392919804677,-0.7457862938384351,-0.7837665384462406,0,0,1,0,0,1,0,0,1,0
-1.372319745743416,-1,-1,-1,1.8683617477550212,1.4800056796555008,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,1,0,0,0,1,0
0.765866095571318,-1,-1,-1,-1.1575703078851456,-1.331029466260845,1.0736567279376614,-0.7457862938384351,-0.3075212403339033,0,0,0,1,0,0,0,1,0,1
-1.372319745743416,1,-1,1,1.1118787338449796,-0.24986210244686582,-0.5487258361051446,1.3722561941848894,0.9989924093548094,0,0,1,0,0,0,0,1,1,0
-0.03595359492170721,1,-1,1,0.3553957199349378,-0.5093422697622209,-0.5487258361051446,1.3722561941848894,0.3246627837090222,0,0,1,0,0,0,1,0,1,0
-0.03595359492170721,-1,-1,-1,-1.1575703078851456,2.2151994870490066,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,0,1,1,0
-0.303226825086049,1,1,1,1.8683617477550212,-0.1633687133417475,-0.5487258361051446,3.4902986822082136,0.6028237542879095,0,0,1,0,0,1,0,0,1,0
-0.303226825086049,1,-1,1,0.3553957199349378,0.6150717886043175,-0.5487258361051446,-0.7457862938384351,0.3415210243501668,0,0,1,0,1,0,0,0,1,0
-0.303226825086049,1,-1,1,1.1118787338449796,-1.8067431063389958,-0.5487258361051446,-0.7457862938384351,-0.31805764073461873,0,0,1,0,0,0,1,0,1,0
0.4985928654069763,-1,1,-1,0.3553957199349378,-1.287782771708286,-0.5487258361051446,0.3132349501732271,-0.43395804514248837,1,0,0,0,1,0,0,0,1,0
-0.303226825086049,-1,-1,-1,1.1118787338449796,1.5664990687606193,-0.5487258361051446,-0.7457862938384351,-0.8722723018122501,0,0,1,0,0,0,0,1,1,0
-1.1050465155790743,-1,-1,-1,-0.40108729397510395,1.998966014286211,9.006032386753605e-17,-1.1757497686689236e-16,-0.7500500571639511,0,0,0,1,1,0,0,0,1,0
0.765866095571318,1,-1,1,-0.40108729397510395,-0.42284888065710247,1.0736567279376614,-0.7457862938384351,-0.012502029113871398,0,0,0,1,0,0,0,1,1,0
0.765866095571318,-1,1,-1,0.3553957199349378,-0.1633687133417475,-0.5487258361051446,1.3722561941848894,-1.1314677516698495,0,0,1,0,0,0,1,0,1,0
1.0331393257356598,1,-1,1,-0.40108729397510395,0.009618064868489175,-0.5487258361051446,1.3722561941848894,-0.0967932323195948,0,0,1,0,0,1,0,0,1,0
0.765866095571318,-1,-1,-1,-0.40108729397510395,-0.42284888065710247,1.0736567279376614,0.3132349501732271,1.3783028237805648,0,0,1,0,0,0,0,1,1,0
0.6589568035055814,-1,-1,1,0.3553957199349378,-0.8553158261826942,-0.5487258361051446,0.3132349501732271,0.1139347756947137,0,0,1,0,1,0,0,0,1,0
0.7124114495384497,-1,1,-1,1.1118787338449796,-0.24986210244686582,-0.5487258361051446,-0.7457862938384351,1.5890308317948734,0,0,1,0,0,0,0,1,1,0
0.4985928654069763,-1,1,-1,-1.1575703078851456,-0.3796021861045433,-0.5487258361051446,0.3132349501732271,-0.6025404515539352,0,0,1,0,0,0,1,0,1,0
-1.372319745743416,-1,-1,-1,-2.670536335705229,2.0854594033913294,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,0,1,0,1
-1.372319745743416,-1,1,-1,0.3553957199349378,-1.4607695499185225,-0.5487258361051446,-0.7457862938384351,-0.3918124435396267,0,0,1,0,0,0,1,0,1,0
-0.5170454092175224,1,-1,1,-0.40108729397510395,1.4800056796555008,-0.5487258361051446,-0.7457862938384351,-0.0967932323195948,0,0,1,0,0,1,0,0,1,0
-1.372319745743416,-1,-1,-1,0.3553957199349378,1.3935122905503825,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,0,1,1,0
0.23131963524263455,-1,-1,-1,-0.40108729397510395,1.220525512340146,9.006032386753605e-17,-1.1757497686689236e-16,1.1675748157662562,0,0,1,0,0,0,1,0,1,0
0.4985928654069763,-1,1,1,0.3553957199349378,1.3070189014452642,-0.5487258361051446,-0.7457862938384351,0.16198076152197607,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,1,-1,1,-2.670536335705229,0.8745519559196725,9.006032386753605e-17,-1.1757497686689236e-16,-0.3833833232190544,0,0,1,0,0,0,0,1,0,1
0.765866095571318,-1,1,-1,0.3553957199349378,-1.4607695499185225,-0.5487258361051446,-0.7457862938384351,-0.2232300371281799,0,0,1,0,1,0,0,0,1,0
0.765866095571318,1,-1,1,0.3553957199349378,1.3935122905503825,-0.5487258361051446,-0.7457862938384351,1.1928200311263701,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,0.26909823218384415,-0.5487258361051446,0.3132349501732271,-1.1504332723911372,1,0,0,0,0,1,0,0,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,0.7880585668145542,-0.5487258361051446,-0.7457862938384351,-0.2770499703750343,0,0,0,1,0,0,1,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,-0.24986210244686582,-0.5487258361051446,2.431277438196551,1.799758839809182,0,0,1,0,0,1,0,0,1,0
0.8727753876370548,-1,1,1,-0.40108729397510395,0.6150717886043175,-0.5487258361051446,0.3132349501732271,-0.42047145262957264,0,0,1,0,1,0,0,0,1,0
0.44513821937410797,1,-1,1,0.3553957199349378,-0.1633687133417475,-0.5487258361051446,1.3722561941848894,0.7039731981347775,0,0,1,0,1,0,0,0,1,0
0.765866095571318,-1,1,-1,1.1118787338449796,-0.42284888065710247,-0.5487258361051446,1.3722561941848894,-0.5559274161811701,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,0.18260484307872585,-0.5487258361051446,-0.7457862938384351,1.1254292141633946,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,-1,1,-1,1.1118787338449796,-1.287782771708286,1.0736567279376614,-0.7457862938384351,1.2518660189719797,0,0,1,0,0,0,0,1,1,0
0.4985928654069763,-1,1,-1,-0.40108729397510395,-0.6823290479724575,-0.5487258361051446,2.431277438196551,-0.012502029113871398,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,-1,-1,-1,-2.670536335705229,1.8259792360759741,-0.5487258361051446,-0.7457862938384351,-0.3918124435396267,0,0,1,0,0,0,1,0,0,1
-1.372319745743416,1,-1,1,0.3553957199349378,0.6150717886043175,-0.5487258361051446,0.3132349501732271,-0.3748699116952762,0,0,1,0,0,0,1,0,1,0
0.765866095571318,-1,1,1,1.1118787338449796,-0.6823290479724575,-0.5487258361051446,-0.7457862938384351,0.2825171821061605,0,0,1,0,0,0,1,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,2.0854594033913294,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,0,1,1,0
0.765866095571318,1,1,1,-0.40108729397510395,0.6150717886043175,-0.5487258361051446,-0.7457862938384351,0.2403715805032988,0,0,1,0,0,1,0,0,1,0
0.765866095571318,-1,1,-1,1.1118787338449796,-1.6337563281287593,1.0736567279376614,-0.7457862938384351,-0.13893883392245648,0,0,1,0,0,0,1,0,1,0
0.765866095571318,-1,1,1,-1.1575703078851456,0.22585153763128502,-0.5487258361051446,-0.7457862938384351,-0.17400397445603746,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,-0.1633687133417475,1.0736567279376614,0.3132349501732271,-0.22259785310413696,0,0,1,0,0,0,1,0,1,0
0.4985928654069763,-1,1,-1,-1.1575703078851456,1.0907854286824683,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,1,0,1,0
0.4985928654069763,-1,-1,-1,0.3553957199349378,-1.6337563281287593,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,-1,-1,1,-0.40108729397510395,1.998966014286211,-0.5487258361051446,-0.7457862938384351,-0.2738047590516139,0,0,1,0,0,0,1,0,1,0
0.765866095571318,1,-1,1,0.3553957199349378,-0.9418092152878125,-0.5487258361051446,2.431277438196551,0.9568468077519477,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,1.998966014286211,9.006032386753605e-17,-1.1757497686689236e-16,-1.1251459114294202,0,0,1,0,0,0,0,1,1,0
0.33822892730837123,1,-1,1,-0.40108729397510395,0.7880585668145542,-0.5487258361051446,-0.7457862938384351,1.3783028237805648,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,-0.5958356588673391,9.006032386753605e-17,-1.1757497686689236e-16,-1.1504332723911372,0,0,1,0,1,0,0,0,1,0
0.765866095571318,-1,-1,1,0.3553957199349378,-1.9797298845492326,-0.5487258361051446,-0.7457862938384351,-0.1810844355253182,0,0,1,0,1,0,0,0,1,0
1.3004125559000015,1,-1,1,1.8683617477550212,-0.5093422697622209,-0.5487258361051446,1.3722561941848894,0.5353907917233307,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,1.3070189014452642,-0.5487258361051446,-0.7457862938384351,-0.0546476307167331,0,0,1,0,0,0,0,1,1,0
-0.303226825086049,-1,-1,-1,-1.1575703078851456,1.8692259306285333,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,1,0,0,0,1,0
0.4985928654069763,-1,1,-1,1.8683617477550212,1.3070189014452642,9.006032386753605e-17,-1.1757497686689236e-16,-1.1504332723911372,0,0,1,0,0,1,0,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,0.4420850103940808,-0.5487258361051446,-0.7457862938384351,0.071789174091852,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,-1,-1,-1,-1.1575703078851456,-0.12012201878918832,-0.5487258361051446,1.3722561941848894,-1.1504332723911372,1,0,0,0,0,0,1,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,0.18260484307872585,1.0736567279376614,0.3132349501732271,-0.0546476307167331,0,0,1,0,0,0,0,1,1,0
0.765866095571318,1,-1,1,1.1118787338449796,-0.24986210244686582,-0.5487258361051446,0.3132349501732271,0.5353907917233307,0,0,1,0,1,0,0,0,1,0
0.765866095571318,1,1,1,-0.40108729397510395,-0.24986210244686582,-0.5487258361051446,1.3722561941848894,0.15144436112126064,0,0,0,1,0,0,0,1,1,0
0.765866095571318,-1,1,1,1.1118787338449796,-1.4607695499185225,-0.5487258361051446,-0.7457862938384351,-0.4761036467453501,0,0,1,0,1,0,0,0,1,0
1.3004125559000015,1,1,1,1.1118787338449796,-1.5472629390236408,-0.5487258361051446,-0.7457862938384351,-0.623613252355366,0,0,0,1,1,0,0,0,1,0
0.765866095571318,1,1,1,0.3553957199349378,-0.7688224370775758,9.006032386753605e-17,-1.1757497686689236e-16,-0.0967932323195948,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,1.4800056796555008,-0.5487258361051446,-0.7457862938384351,-0.012502029113871398,0,0,1,0,0,1,0,0,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,-0.8553158261826942,4.318421856023274,-0.7457862938384351,0.9568468077519477,0,0,1,0,1,0,0,0,1,0
0.4985928654069763,-1,1,-1,-0.40108729397510395,-0.42284888065710247,1.0736567279376614,-0.7457862938384351,-0.897559662773967,0,0,1,0,0,0,0,1,1,0
0.765866095571318,1,1,1,-0.40108729397510395,0.26909823218384415,9.006032386753605e-17,-1.1757497686689236e-16,-0.3075212403339033,0,0,1,0,0,0,0,1,1,0
1.8349590162286848,-1,1,-1,1.8683617477550212,0.7880585668145542,-0.5487258361051446,-0.7457862938384351,-0.3075212403339033,0,0,0,1,0,0,0,1,1,0
-0.303226825086049,1,-1,1,-0.40108729397510395,0.9610453450247909,-0.5487258361051446,-0.7457862938384351,0.0296435724889903,0,0,1,0,1,0,0,0,1,0
0.765866095571318,1,-1,1,0.3553957199349378,0.7880585668145542,-0.5487258361051446,1.3722561941848894,-0.7289772563625203,0,0,1,0,0,1,0,0,1,0
0.6589568035055814,1,-1,1,1.1118787338449796,-0.42284888065710247,-0.5487258361051446,0.3132349501732271,0.5353907917233307,0,0,1,0,0,0,1,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,1.998966014286211,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,1,0,0,0,1,0
-0.303226825086049,1,-1,1,-0.40108729397510395,-0.7688224370775758,2.6960392919804677,-0.7457862938384351,-0.3918124435396267,0,0,1,0,1,0,0,0,1,0
0.4985928654069763,-1,-1,-1,0.3553957199349378,0.09611145397360751,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,0,1,1,0
0.33822892730837123,1,-1,1,-1.1575703078851456,-0.8120691316301349,1.0736567279376614,1.3722561941848894,-0.623613252355366,0,0,1,0,0,0,0,1,0,1
1.0331393257356598,-1,-1,-1,0.3553957199349378,-0.24986210244686582,-0.5487258361051446,-0.7457862938384351,0.1139347756947137,0,0,1,0,1,0,0,0,1,0
0.765866095571318,1,-1,1,1.1118787338449796,-0.7688224370775758,2.6960392919804677,-0.7457862938384351,-0.1810844355253182,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,-1,-1,-1,0.3553957199349378,-0.5958356588673391,1.0736567279376614,0.3132349501732271,-1.1504332723911372,0,0,0,1,0,0,1,0,1,0
0.765866095571318,1,-1,1,-0.40108729397510395,0.26909823218384415,-0.5487258361051446,-0.7457862938384351,1.0411380109576711,0,0,1,0,0,1,0,0,1,0
0.765866095571318,-1,1,-1,1.8683617477550212,-0.3363554915519842,-0.5487258361051446,3.4902986822082136,-1.1504332723911372,0,0,1,0,0,1,0,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,0.8745519559196725,-0.5487258361051446,-0.7457862938384351,1.1675748157662562,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,0.3555916212889625,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,1,-1,1,1.8683617477550212,-1.4607695499185225,1.0736567279376614,-0.7457862938384351,1.5510997903522976,0,0,1,0,0,1,0,0,1,0
0.765866095571318,-1,1,-1,0.3553957199349378,1.7394858469708558,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,1,0,1,0
0.33822892730837123,1,-1,1,-0.40108729397510395,-0.5093422697622209,9.006032386753605e-17,-1.1757497686689236e-16,0.5353907917233307,0,0,1,0,0,0,1,0,1,0
0.765866095571318,1,-1,1,0.3553957199349378,0.18260484307872585,9.006032386753605e-17,-1.1757497686689236e-16,-1.1504332723911372,1,0,0,0,0,0,0,1,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,-0.07687532423662916,-0.5487258361051446,1.3722561941848894,3.0640847422934296,0,0,1,0,0,0,0,1,1,0
0.23131963524263455,-1,1,-1,-0.40108729397510395,-0.3363554915519842,1.0736567279376614,0.3132349501732271,-0.32859404113533414,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,-1.287782771708286,1.0736567279376614,-0.7457862938384351,-0.0967932323195948,0,0,1,0,0,0,1,0,1,0
0.765866095571318,1,-1,1,0.3553957199349378,-1.1147959934980491,1.0736567279376614,-0.7457862938384351,-0.0546476307167331,0,0,1,0,0,1,0,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,-0.6823290479724575,2.6960392919804677,-0.7457862938384351,1.1675748157662562,0,0,1,0,0,0,0,1,1,0
0.765866095571318,1,-1,1,-0.40108729397510395,-1.0283026043929309,1.0736567279376614,-0.7457862938384351,-0.43395804514248837,0,0,1,0,0,1,0,0,1,0
0.765866095571318,1,1,1,-0.40108729397510395,-0.1633687133417475,1.0736567279376614,0.3132349501732271,0.9568468077519477,0,0,1,0,0,0,0,1,1,0
0.765866095571318,-1,1,-1,0.3553957199349378,0.009618064868489175,2.6960392919804677,1.3722561941848894,0.8479425732101529,0,0,1,0,0,0,1,0,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,0.09611145397360751,-0.5487258361051446,1.3722561941848894,-1.1504332723911372,0,0,1,0,1,0,0,0,1,0
0.765866095571318,-1,1,-1,-0.40108729397510395,0.09611145397360751,-0.5487258361051446,1.3722561941848894,0.2403715805032988,0,0,1,0,0,0,1,0,1,0
1.3004125559000015,-1,-1,-1,-0.40108729397510395,0.26909823218384415,-0.5487258361051446,-0.7457862938384351,-0.8554140611711054,0,0,1,0,0,0,1,0,1,0
1.0331393257356598,-1,1,-1,0.3553957199349378,0.6150717886043175,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,1,0,1,0
-0.5170454092175224,1,-1,1,-0.40108729397510395,-0.3363554915519842,1.0736567279376614,0.3132349501732271,0.8135517623022179,0,0,1,0,0,0,1,0,1,0
0.765866095571318,-1,-1,-1,0.3553957199349378,0.7015651777094358,-0.5487258361051446,-0.7457862938384351,-0.5182492483482118,0,0,1,0,0,0,1,0,0,1
0.4985928654069763,-1,-1,-1,-1.1575703078851456,-0.8985625207352533,-0.5487258361051446,1.3722561941848894,-0.3075212403339033,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,-1.1147959934980491,2.6960392919804677,-0.7457862938384351,0.1139347756947137,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,1,-1,1,0.3553957199349378,-0.7688224370775758,2.6960392919804677,-0.7457862938384351,0.9568468077519477,0,0,1,0,0,1,0,0,1,0
1.8349590162286848,-1,-1,-1,-2.670536335705229,0.7015651777094358,-0.5487258361051446,-0.7457862938384351,0.00014165136698714108,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,-1,-1,-1,-2.670536335705229,2.3449395707066842,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,0,0,1,1,0
0.765866095571318,-1,1,-1,-0.40108729397510395,-0.5093422697622209,1.0736567279376614,-0.7457862938384351,-0.3918124435396267,0,0,1,0,0,0,0,1,1,0
0.33822892730837123,1,1,1,-1.1575703078851456,-0.8120691316301349,-0.5487258361051446,0.3132349501732271,-0.4971764475467809,0,0,1,0,0,0,0,1,1,0
0.4985928654069763,1,-1,1,-0.40108729397510395,-1.287782771708286,-0.5487258361051446,-0.7457862938384351,-0.36551358813944107,0,0,1,0,0,1,0,0,1,0
1.0331393257356598,-1,1,-1,0.3553957199349378,-0.42284888065710247,-0.5487258361051446,-0.7457862938384351,-0.574850791300855,0,0,1,0,0,0,1,0,1,0
0.765866095571318,-1,-1,-1,-2.670536335705229,0.3555916212889625,-0.5487258361051446,1.3722561941848894,-0.771122857965382,0,0,1,0,0,1,0,0,1,0
-0.03595359492170721,1,-1,1,1.1118787338449796,-1.1147959934980491,-0.5487258361051446,-0.7457862938384351,0.9989924093548094,0,0,1,0,0,1,0,0,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,1.3070189014452642,-0.5487258361051446,-0.7457862938384351,-1.045069268383983,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,-1,-1,-1,0.3553957199349378,0.009618064868489175,-0.5487258361051446,-0.7457862938384351,-0.9987091066208351,1,0,0,0,1,0,0,0,1,0
0.23131963524263455,-1,1,-1,-0.40108729397510395,1.998966014286211,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,1,0,0,1,0
0.765866095571318,-1,1,-1,-0.40108729397510395,-0.5958356588673391,-0.5487258361051446,-0.7457862938384351,0.5353907917233307,0,0,1,0,0,0,0,1,0,1
0.765866095571318,1,1,1,0.3553957199349378,-0.7688224370775758,9.006032386753605e-17,-1.1757497686689236e-16,-0.13893883392245648,0,1,0,0,0,0,0,1,1,0
-1.372319745743416,-1,-1,-1,-1.1575703078851456,-1.2445360771557266,1.0736567279376614,1.3722561941848894,-0.600433171473792,1,0,0,0,0,0,1,0,1,0
0.23131963524263455,-1,-1,-1,0.3553957199349378,-0.3363554915519842,-0.5487258361051446,-0.7457862938384351,-1.1184026151729622,0,0,0,1,1,0,0,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,1.9124726251810926,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,0,1,0,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,0.4420850103940808,-0.5487258361051446,1.3722561941848894,-0.3007779440774454,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,1,-1,1,-1.1575703078851456,0.48533170494664,9.006032386753605e-17,-1.1757497686689236e-16,0.0296435724889903,0,0,1,0,1,0,0,0,1,0
0.765866095571318,-1,1,-1,1.1118787338449796,-0.7688224370775758,1.0736567279376614,-0.7457862938384351,0.6196819949290541,0,0,1,0,0,0,1,0,1,0
-0.303226825086049,1,-1,1,0.3553957199349378,-0.3363554915519842,-0.5487258361051446,0.3132349501732271,0.1139347756947137,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,1,-1,1,0.3553957199349378,-0.8553158261826942,1.0736567279376614,6.6673624142432,-0.5603948499510735,1,0,0,0,0,0,1,0,1,0
-0.303226825086049,-1,-1,-1,0.3553957199349378,-1.287782771708286,2.6960392919804677,-0.7457862938384351,-0.3075212403339033,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,-1,-1,-1,0.3553957199349378,-0.07687532423662916,-0.5487258361051446,1.3722561941848894,0.7334329736551778,0,0,1,0,0,0,1,0,1,0
0.765866095571318,-1,1,1,1.1118787338449796,-1.1147959934980491,-0.5487258361051446,1.3722561941848894,0.6196819949290541,0,0,0,1,1,0,0,0,1,0
0.765866095571318,-1,1,-1,-1.1575703078851456,0.744811872261995,-0.5487258361051446,0.3132349501732271,-1.1410769488353019,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,0.009618064868489175,-0.5487258361051446,0.3132349501732271,-1.0071382269414075,0,0,1,0,0,0,1,0,1,0
1.3004125559000015,-1,1,-1,1.8683617477550212,-1.0283026043929309,-0.5487258361051446,0.3132349501732271,-1.1504332723911372,0,0,0,1,0,0,0,1,1,0
-1.372319745743416,-1,-1,-1,-2.670536335705229,-0.3363554915519842,1.0736567279376614,1.3722561941848894,-0.13893883392245648,0,0,1,0,0,0,0,1,0,1
-1.372319745743416,1,-1,1,0.3553957199349378,0.7880585668145542,-0.5487258361051446,-0.7457862938384351,1.6733220350005968,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,1.220525512340146,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,-1,-1,-1,-0.40108729397510395,-0.24986210244686582,-0.5487258361051446,1.3722561941848894,-0.9987091066208351,0,0,1,0,1,0,0,0,1,0
0.765866095571318,1,-1,1,1.8683617477550212,-0.5093422697622209,-0.5487258361051446,1.3722561941848894,-0.0967932323195948,0,0,1,0,1,0,0,0,1,0
-1.372319745743416,1,-1,1,-0.40108729397510395,-0.6823290479724575,2.6960392919804677,0.3132349501732271,1.50473962858915,0,0,1,0,0,0,0,1,1,0
0.765866095571318,-1,1,-1,-0.40108729397510395,0.09611145397360751,-0.5487258361051446,0.3132349501732271,-0.8318125242735029,0,0,1,0,0,0,1,0,1,0
0.765866095571318,-1,1,-1,-1.1575703078851456,0.8313052613671134,-0.5487258361051446,-0.7457862938384351,0.1982259789004371,0,0,1,0,0,0,0,1,1,0
-1.372319745743416,-1,1,1,-0.40108729397510395,1.998966014286211,-0.5487258361051446,-0.7457862938384351,-1.1504332723911372,0,0,1,0,1,0,0,0,1,0
0.765866095571318,1,1,1,1.8683617477550212,-0.5093422697622209,-0.5487258361051446,-0.7457862938384351,0.1139347756947137,0,0,1,0,0,1,0,0,1,0
